Record,Name,Trial,StimType,CellType,Spike,Spike_rate
16,18RI,259,FFF,MU,120,16.19973333
16,18RI,259,FFF,MU,122,15.67291803
16,18RI,259,FFF,SU_RS,19,103.3313684
16,18RI,259,FFF,SU_RS,11,169.7309091
16,18RI,260,SSS,MU,24,81.232
16,18RI,260,SSS,SU_RS,19,91.98147368
16,18RI,260,SSS,SU_RS,5,160.1088
16,18RI,260,SSS,SU_RS,72,26.87866667
16,18RI,260,SSS,SU_RS,20,87.5904
16,18RI,260,SSS,SU_RS,7,220.5257143
16,18RI,260,SSS,SU_FS,29,64.03641379
16,18RI,260,SSS,SU_RS,5,317.1776
16,18RI,260,SSS,SU_RS,6,134.7253333
16,18RI,260,SSS,MU,108,18.36296296
16,18RI,260,SSS,MU,123,16.1899187
16,18RI,260,SSS,SU_RS,16,118.58
16,18RI,260,SSS,SU_RS,13,145.5950769
16,18RI,261,SMF,MU,33,59.9689697
16,18RI,261,SMF,SU_RS,20,91.7872
16,18RI,261,SMF,SU_RS,6,256.512
16,18RI,261,SMF,SU_RS,73,26.59682192
16,18RI,261,SMF,SU_RS,23,80.48834783
16,18RI,261,SMF,SU_RS,8,223.236
16,18RI,261,SMF,SU_FS,34,49.89176471
16,18RI,261,SMF,SU_RS,7,194.9851429
16,18RI,261,SMF,SU_RS,9,180.192
16,18RI,261,SMF,MU,126,15.36990476
16,18RI,261,SMF,MU,135,14.79466667
16,18RI,261,SMF,SU_RS,16,114.076
16,18RI,261,SMF,SU_RS,12,155.6266667
16,18RI,262,SSS,MU,44,43.97090909
16,18RI,262,SSS,SU_RS,23,81.50121739
16,18RI,262,SSS,SU_RS,8,88.224
16,18RI,262,SSS,SU_RS,66,30.06593939
16,18RI,262,SSS,SU_RS,28,69.14171429
16,18RI,262,SSS,SU_RS,3,80.69333333
16,18RI,262,SSS,SU_FS,31,57.63509677
16,18RI,262,SSS,SU_RS,4,246.568
16,18RI,262,SSS,SU_RS,7,135.5017143
16,18RI,262,SSS,MU,130,14.96910769
16,18RI,262,SSS,MU,134,14.76298507
16,18RI,262,SSS,SU_RS,34,55.92094118
16,18RI,262,SSS,SU_RS,18,63.48266667
16,18RI,263,FFF,MU,49,39.69306122
16,18RI,263,FFF,SU_RS,22,88.51927273
16,18RI,263,FFF,SU_RS,10,139.2512
16,18RI,263,FFF,SU_RS,76,25.77389474
16,18RI,263,FFF,SU_RS,21,92.25142857
16,18RI,263,FFF,SU_RS,4,408.232
16,18RI,263,FFF,SU_FS,34,57.78447059
16,18RI,263,FFF,SU_RS,3,196.2026667
16,18RI,263,FFF,SU_RS,3,308.5653333
16,18RI,263,FFF,MU,144,13.69822222
16,18RI,263,FFF,MU,135,14.73114074
16,18RI,263,FFF,SU_RS,36,52.32622222
16,18RI,263,FFF,SU_RS,16,82.032
16,18RI,264,SMF,MU,43,45.05302326
16,18RI,264,SMF,SU_RS,26,67.34276923
16,18RI,264,SMF,SU_RS,9,159.744
16,18RI,264,SMF,SU_RS,69,27.69947826
16,18RI,264,SMF,SU_RS,23,76.59408696
16,18RI,264,SMF,SU_RS,6,207.4666667
16,18RI,264,SMF,SU_FS,36,45
16,18RI,264,SMF,SU_RS,5,320.8256
16,18RI,264,SMF,SU_RS,6,171.4613333
16,18RI,264,SMF,MU,129,15.20793798
16,18RI,264,SMF,MU,122,16.37481967
16,18RI,264,SMF,SU_RS,19,98.00084211
16,18RI,264,SMF,SU_RS,30,64.4832
16,18RI,265,SSS,MU,36,49.97066667
16,18RI,265,SSS,SU_RS,28,69.83542857
16,18RI,265,SSS,SU_RS,9,129.2622222
16,18RI,265,SSS,SU_RS,81,23.63377778
16,18RI,265,SSS,SU_RS,12,155.4213333
16,18RI,265,SSS,SU_RS,6,212.576
16,18RI,265,SSS,SU_FS,29,68.62786207
16,18RI,265,SSS,SU_RS,3,406.7626667
16,18RI,265,SSS,SU_RS,4,157.8
16,18RI,265,SSS,MU,99,19.97155556
16,18RI,265,SSS,MU,115,17.13363478
16,18RI,265,SSS,SU_RS,12,152.7093333
16,18RI,265,SSS,SU_RS,19,101.7684211
16,18RI,266,SSS,MU,29,57.94868966
16,18RI,266,SSS,SU_RS,23,75.02886957
16,18RI,266,SSS,SU_RS,4,146.76
16,18RI,266,SSS,SU_RS,83,23.75826506
16,18RI,266,SSS,SU_RS,16,112.192
16,18RI,266,SSS,SU_RS,6,310.3786667
16,18RI,266,SSS,SU_FS,32,54.023
16,18RI,266,SSS,SU_RS,3,294.3146667
16,18RI,266,SSS,SU_RS,9,191.2995556
16,18RI,266,SSS,MU,103,18.55067961
16,18RI,266,SSS,MU,114,17.24912281
16,18RI,266,SSS,SU_RS,15,119.8634667
16,18RI,266,SSS,SU_RS,12,154.3813333
16,18RI,267,SSS,MU,30,65.92106667
16,18RI,267,SSS,SU_RS,31,60.93625806
16,18RI,267,SSS,SU_RS,4,230.576
16,18RI,267,SSS,SU_RS,66,29.56315152
16,18RI,267,SSS,SU_RS,24,81.81333333
16,18RI,267,SSS,SU_RS,9,213.6853333
16,18RI,267,SSS,SU_FS,33,58.56387879
16,18RI,267,SSS,SU_RS,2,384.416
16,18RI,267,SSS,SU_RS,8,139.688
16,18RI,267,SSS,MU,97,20.34804124
16,18RI,267,SSS,MU,141,13.52442553
16,18RI,267,SSS,SU_RS,24,80.312
16,18RI,267,SSS,SU_RS,10,195.0208
16,18RI,268,SMF,MU,31,57.13032258
16,18RI,268,SMF,SU_RS,23,72.53147826
16,18RI,268,SMF,SU_RS,5,222.8032
16,18RI,268,SMF,SU_RS,66,28.73793939
16,18RI,268,SMF,SU_RS,17,105.8541176
16,18RI,268,SMF,SU_RS,8,237.652
16,18RI,268,SMF,SU_FS,28,67.70285714
16,18RI,268,SMF,SU_RS,1,0
16,18RI,268,SMF,SU_RS,3,83.25333333
16,18RI,268,SMF,MU,117,16.69962393
16,18RI,268,SMF,MU,119,16.34581513
16,18RI,268,SMF,SU_RS,15,120.096
16,18RI,268,SMF,SU_RS,11,160.6341818
16,18RI,269,FFF,MU,38,46.41515789
16,18RI,269,FFF,SU_RS,22,87.94036364
16,18RI,269,FFF,SU_RS,10,111.6064
16,18RI,269,FFF,SU_RS,81,24.30735802
16,18RI,269,FFF,SU_RS,13,141.1446154
16,18RI,269,FFF,SU_RS,10,177.552
16,18RI,269,FFF,SU_FS,36,54.46133333
16,18RI,269,FFF,SU_RS,3,34.35733333
16,18RI,269,FFF,SU_RS,3,293.8773333
16,18RI,269,FFF,MU,146,13.59846575
16,18RI,269,FFF,MU,131,15.17215267
16,18RI,269,FFF,SU_RS,26,75.90646154
16,18RI,269,FFF,SU_RS,17,87.24705882
16,18RI,270,SMF,MU,44,37.77236364
16,18RI,270,SMF,SU_RS,24,77.21333333
16,18RI,270,SMF,SU_RS,4,48.104
16,18RI,270,SMF,SU_RS,86,22.79590698
16,18RI,270,SMF,SU_RS,28,65.66285714
16,18RI,270,SMF,SU_RS,7,224.6217143
16,18RI,270,SMF,SU_FS,37,48.86918919
16,18RI,270,SMF,SU_RS,7,199.2365714
16,18RI,270,SMF,SU_RS,9,165.3475556
16,18RI,270,SMF,MU,117,16.60389744
16,18RI,270,SMF,MU,128,15.48525
16,18RI,270,SMF,SU_RS,29,67.66124138
16,18RI,270,SMF,SU_RS,14,133.3714286
16,18RI,271,SSS,MU,32,55.986
16,18RI,271,SSS,SU_RS,19,95.83663158
16,18RI,271,SSS,SU_RS,12,64.62933333
16,18RI,271,SSS,SU_RS,67,28.47474627
16,18RI,271,SSS,SU_RS,21,81.49790476
16,18RI,271,SSS,SU_RS,9,212.096
16,18RI,271,SSS,SU_FS,37,50.67416216
16,18RI,271,SSS,SU_RS,2,177.936
16,18RI,271,SSS,SU_RS,11,150.8741818
16,18RI,271,SSS,MU,135,14.6496
16,18RI,271,SSS,MU,117,16.7105641
16,18RI,271,SSS,SU_RS,29,67.02013793
16,18RI,271,SSS,SU_RS,17,97.696
16,18RI,272,SMF,MU,33,50.22060606
16,18RI,272,SMF,SU_RS,20,76.3472
16,18RI,272,SMF,SU_RS,4,282.896
16,18RI,272,SMF,SU_RS,83,23.44944578
16,18RI,272,SMF,SU_RS,29,62.8137931
16,18RI,272,SMF,SU_RS,8,192.692
16,18RI,272,SMF,SU_FS,26,70.63507692
16,18RI,272,SMF,SU_RS,6,112.3733333
16,18RI,272,SMF,SU_RS,5,309.8112
16,18RI,272,SMF,MU,129,15.10127132
16,18RI,272,SMF,MU,118,16.71566102
16,18RI,272,SMF,SU_RS,22,67.24654545
16,18RI,272,SMF,SU_RS,20,84.1456
16,18RI,273,SMF,MU,35,48.04114286
16,18RI,273,SMF,SU_RS,23,84.032
16,18RI,273,SMF,SU_RS,6,114.816
16,18RI,273,SMF,SU_RS,82,23.77795122
16,18RI,273,SMF,SU_RS,18,79.936
16,18RI,273,SMF,SU_RS,6,262.464
16,18RI,273,SMF,SU_FS,22,88.99490909
16,18RI,273,SMF,SU_RS,9,123.2106667
16,18RI,273,SMF,SU_RS,7,131.8491429
16,18RI,273,SMF,MU,112,17.09142857
16,18RI,273,SMF,MU,137,14.15684672
16,18RI,273,SMF,SU_RS,23,85.30365217
16,18RI,273,SMF,SU_RS,20,81.8352
16,18RI,274,SMF,MU,31,55.2836129
16,18RI,274,SMF,SU_RS,28,67.28457143
16,18RI,274,SMF,SU_RS,2,137.216
16,18RI,274,SMF,SU_RS,69,28.43872464
16,18RI,274,SMF,SU_RS,13,133.3415385
16,18RI,274,SMF,SU_RS,8,164.08
16,18RI,274,SMF,SU_FS,25,75.5136
16,18RI,274,SMF,SU_RS,4,198.88
16,18RI,274,SMF,SU_RS,8,171.556
16,18RI,274,SMF,MU,86,22.55255814
16,18RI,274,SMF,MU,133,14.89082707
16,18RI,274,SMF,SU_RS,20,98.3536
16,18RI,274,SMF,SU_RS,15,127.616
16,18RI,275,SMF,MU,58,33.42068966
16,18RI,275,SMF,SU_RS,27,71.05422222
16,18RI,275,SMF,SU_RS,9,196.7857778
16,18RI,275,SMF,SU_RS,83,23.84963855
16,18RI,275,SMF,SU_RS,21,89.01333333
16,18RI,275,SMF,SU_RS,8,234.544
16,18RI,275,SMF,SU_FS,24,79.74266667
16,18RI,275,SMF,SU_RS,4,165.248
16,18RI,275,SMF,SU_RS,5,277.7024
16,18RI,275,SMF,MU,116,16.88
16,18RI,275,SMF,MU,131,15.17777099
16,18RI,275,SMF,SU_RS,16,118.328
16,18RI,275,SMF,SU_RS,9,175.1822222
16,18RI,276,FMS,MU,26,69.01907692
16,18RI,276,FMS,SU_RS,30,66.33493333
16,18RI,276,FMS,SU_RS,4,170.392
16,18RI,276,FMS,SU_RS,78,24.97928205
16,18RI,276,FMS,SU_RS,25,74.23872
16,18RI,276,FMS,SU_RS,6,226.448
16,18RI,276,FMS,SU_FS,20,70.7104
16,18RI,276,FMS,SU_RS,4,140.92
16,18RI,276,FMS,SU_RS,6,201.3386667
16,18RI,276,FMS,MU,86,21.85488372
16,18RI,276,FMS,MU,138,14.46724638
16,18RI,276,FMS,SU_RS,17,115.1435294
16,18RI,276,FMS,SU_RS,15,108.3498667
16,18RI,277,SSS,MU,25,67.95648
16,18RI,277,SSS,SU_RS,18,101.696
16,18RI,277,SSS,SU_RS,4,326.12
16,18RI,277,SSS,SU_RS,70,28.0416
16,18RI,277,SSS,SU_RS,17,108.864
16,18RI,277,SSS,SU_RS,8,237.456
16,18RI,277,SSS,SU_FS,25,76.26368
16,18RI,277,SSS,SU_RS,1,0
16,18RI,277,SSS,SU_RS,4,193.592
16,18RI,277,SSS,MU,97,19.95480412
16,18RI,277,SSS,MU,143,13.90948252
16,18RI,277,SSS,SU_RS,13,147.6209231
16,18RI,277,SSS,SU_RS,21,90.15619048
16,18RI,278,SSS,MU,45,43.03075556
16,18RI,278,SSS,SU_RS,21,88.25752381
16,18RI,278,SSS,SU_RS,2,3.008
16,18RI,278,SSS,SU_RS,68,28.65929412
16,18RI,278,SSS,SU_RS,19,104.4075789
16,18RI,278,SSS,SU_RS,2,179.104
16,18RI,278,SSS,SU_FS,16,117.134
16,18RI,278,SSS,SU_RS,6,152.6346667
16,18RI,278,SSS,SU_RS,4,36.52
16,18RI,278,SSS,MU,110,17.91592727
16,18RI,278,SSS,MU,136,14.6
16,18RI,278,SSS,SU_RS,25,76.94848
16,18RI,278,SSS,SU_RS,9,207.8257778
16,18RI,279,FMS,MU,62,29.54632258
16,18RI,279,FMS,SU_RS,19,94.52631579
16,18RI,279,FMS,SU_RS,2,202.624
16,18RI,279,FMS,SU_RS,78,24.65271795
16,18RI,279,FMS,SU_RS,30,63.9072
16,18RI,279,FMS,SU_RS,8,221.288
16,18RI,279,FMS,SU_FS,31,61.216
16,18RI,279,FMS,SU_RS,6,148.704
16,18RI,279,FMS,SU_RS,2,6.496
16,18RI,279,FMS,MU,99,19.83094949
16,18RI,279,FMS,MU,131,15.05734351
16,18RI,279,FMS,SU_RS,25,71.62496
16,18RI,279,FMS,SU_RS,21,93.75085714
16,18RI,280,FFF,MU,41,46.46868293
16,18RI,280,FFF,SU_RS,24,67.87866667
16,18RI,280,FFF,SU_RS,1,0
16,18RI,280,FFF,SU_RS,73,27.04569863
16,18RI,280,FFF,SU_RS,18,106.2257778
16,18RI,280,FFF,SU_RS,8,171.336
16,18RI,280,FFF,SU_FS,25,78.14528
16,18RI,280,FFF,SU_RS,3,286.2613333
16,18RI,280,FFF,SU_RS,3,322.144
16,18RI,280,FFF,MU,117,16.86263248
16,18RI,280,FFF,MU,112,17.22771429
16,18RI,280,FFF,SU_RS,19,94.53810526
16,18RI,280,FFF,SU_RS,15,126.1397333
16,18RI,281,FFF,MU,40,44.2504
16,18RI,281,FFF,SU_RS,23,78.16765217
16,18RI,281,FFF,SU_RS,3,80.37333333
16,18RI,281,FFF,SU_RS,66,30.02666667
16,18RI,281,FFF,SU_RS,24,79.96
16,18RI,281,FFF,SU_RS,7,176.3062857
16,18RI,281,FFF,SU_FS,29,61.0217931
16,18RI,281,FFF,SU_RS,6,212.1333333
16,18RI,281,FFF,SU_RS,4,315.712
16,18RI,281,FFF,MU,103,19.13102913
16,18RI,281,FFF,MU,114,17.37712281
16,18RI,281,FFF,SU_RS,25,77.16992
16,18RI,281,FFF,SU_RS,14,136.1714286
16,18RI,282,FMS,MU,38,52.17094737
16,18RI,282,FMS,SU_RS,20,97.7024
16,18RI,282,FMS,SU_RS,9,88.56888889
16,18RI,282,FMS,SU_RS,71,27.00619718
16,18RI,282,FMS,SU_RS,22,75.30909091
16,18RI,282,FMS,SU_RS,5,203.296
16,18RI,282,FMS,SU_FS,26,72.71753846
16,18RI,282,FMS,SU_RS,3,261.3653333
16,18RI,282,FMS,SU_RS,1,0
16,18RI,282,FMS,MU,132,15.13018182
16,18RI,282,FMS,MU,128,15.3095
16,18RI,282,FMS,SU_RS,34,58.60988235
16,18RI,282,FMS,SU_RS,22,87.23054545
16,18RI,283,FMS,MU,26,73.12984615
16,18RI,283,FMS,SU_RS,21,84.33980952
16,18RI,283,FMS,SU_RS,4,459.2
16,18RI,283,FMS,SU_RS,77,25.82690909
16,18RI,283,FMS,SU_RS,13,107.1876923
16,18RI,283,FMS,SU_RS,2,503.744
16,18RI,283,FMS,SU_FS,24,82.108
16,18RI,283,FMS,SU_RS,3,218.368
16,18RI,283,FMS,SU_RS,4,410.56
16,18RI,283,FMS,MU,135,14.68515556
16,18RI,283,FMS,MU,115,17.32841739
16,18RI,283,FMS,SU_RS,11,139.2261818
16,18RI,283,FMS,SU_RS,19,98.89010526
16,18RI,284,FMS,MU,45,41.24728889
16,18RI,284,FMS,SU_RS,27,72.55585185
16,18RI,284,FMS,SU_RS,4,457.112
16,18RI,284,FMS,SU_RS,75,25.86282667
16,18RI,284,FMS,SU_RS,19,93.74821053
16,18RI,284,FMS,SU_RS,9,129.0346667
16,18RI,284,FMS,SU_FS,20,95.1472
16,18RI,284,FMS,SU_RS,4,171.616
16,18RI,284,FMS,SU_RS,3,543.4026667
16,18RI,284,FMS,MU,100,19.58624
16,18RI,284,FMS,MU,108,18.32118519
16,18RI,284,FMS,SU_RS,16,115.236
16,18RI,284,FMS,SU_RS,14,137.8422857
16,18RI,285,FMS,MU,35,50.144
16,18RI,285,FMS,SU_RS,26,74.91692308
16,18RI,285,FMS,SU_RS,4,232.544
16,18RI,285,FMS,SU_RS,79,24.96202532
16,18RI,285,FMS,SU_RS,23,81.39965217
16,18RI,285,FMS,SU_RS,8,223.332
16,18RI,285,FMS,SU_FS,28,61.70742857
16,18RI,285,FMS,SU_RS,1,0
16,18RI,285,FMS,SU_RS,2,789.68
16,18RI,285,FMS,MU,95,20.83570526
16,18RI,285,FMS,MU,100,19.0544
16,18RI,285,FMS,SU_RS,17,113.1369412
16,18RI,285,FMS,SU_RS,14,139.9268571
16,18RI,286,SMF,MU,33,57.23345455
16,18RI,286,SMF,SU_RS,25,78.55744
16,18RI,286,SMF,SU_RS,9,165.5715556
16,18RI,286,SMF,SU_RS,74,26.67589189
16,18RI,286,SMF,SU_RS,20,94.4624
16,18RI,286,SMF,SU_RS,8,188.244
16,18RI,286,SMF,SU_FS,34,56.05176471
16,18RI,286,SMF,SU_RS,1,0
16,18RI,286,SMF,SU_RS,9,179.9751111
16,18RI,286,SMF,MU,112,17.70857143
16,18RI,286,SMF,MU,119,16.50151261
16,18RI,286,SMF,SU_RS,12,137.2906667
16,18RI,286,SMF,SU_RS,9,218.208
16,18RI,287,FFF,MU,34,55.09176471
16,18RI,287,FFF,SU_RS,23,84.30886957
16,18RI,287,FFF,SU_RS,6,223.52
16,18RI,287,FFF,SU_RS,73,27.1110137
16,18RI,287,FFF,SU_RS,28,68.832
16,18RI,287,FFF,SU_RS,15,124.1578667
16,18RI,287,FFF,SU_FS,29,56.56165517
16,18RI,287,FFF,SU_RS,1,0
16,18RI,287,FFF,SU_RS,6,233.104
16,18RI,287,FFF,MU,125,15.351296
16,18RI,287,FFF,MU,133,14.67476692
16,18RI,287,FFF,SU_RS,29,67.08524138
16,18RI,287,FFF,SU_RS,21,84.74514286
16,18RI,288,SSS,MU,34,54.38588235
16,18RI,288,SSS,SU_RS,27,71.65511111
16,18RI,288,SSS,SU_RS,1,0
16,18RI,288,SSS,SU_RS,65,30.30449231
16,18RI,288,SSS,SU_RS,22,87.62327273
16,18RI,288,SSS,SU_RS,7,167.3051429
16,18RI,288,SSS,SU_FS,28,68.60685714
16,18RI,288,SSS,SU_RS,12,124.1706667
16,18RI,288,SSS,SU_RS,7,277.376
16,18RI,288,SSS,MU,136,14.38470588
16,18RI,288,SSS,MU,113,17.05090265
16,18RI,288,SSS,SU_RS,26,74.71507692
16,18RI,288,SSS,SU_RS,15,118.08
16,18RI,289,FFF,MU,30,57.02933333
16,18RI,289,FFF,SU_RS,18,104.6897778
16,18RI,289,FFF,SU_RS,7,141.0925714
16,18RI,289,FFF,SU_RS,75,25.60085333
16,18RI,289,FFF,SU_RS,16,115.884
16,18RI,289,FFF,SU_RS,9,211.3813333
16,18RI,289,FFF,SU_FS,23,74.99965217
16,18RI,289,FFF,SU_RS,3,40.30933333
16,18RI,289,FFF,SU_RS,7,233.2068571
16,18RI,289,FFF,MU,103,19.30998058
16,18RI,289,FFF,MU,109,18.0653211
16,18RI,289,FFF,SU_RS,18,105.4702222
16,18RI,289,FFF,SU_RS,13,123.7686154
16,18RI,290,SMF,MU,46,42.29913043
16,18RI,290,SMF,SU_RS,28,68.04
16,18RI,290,SMF,SU_RS,11,172.5847273
16,18RI,290,SMF,SU_RS,63,31.3168254
16,18RI,290,SMF,SU_RS,17,109.9990588
16,18RI,290,SMF,SU_RS,7,237.2205714
16,18RI,290,SMF,SU_FS,31,64.30141935
16,18RI,290,SMF,SU_RS,0,0
16,18RI,290,SMF,SU_RS,2,498.224
16,18RI,290,SMF,MU,107,18.47656075
16,18RI,290,SMF,MU,118,16.53911864
16,18RI,290,SMF,SU_RS,25,75.22944
16,18RI,290,SMF,SU_RS,12,140.36
16,18RI,291,SMF,MU,22,82.69818182
16,18RI,291,SMF,SU_RS,17,108.9712941
16,18RI,291,SMF,SU_RS,13,112.0073846
16,18RI,291,SMF,SU_RS,72,27.04133333
16,18RI,291,SMF,SU_RS,15,119.2170667
16,18RI,291,SMF,SU_RS,5,277.8112
16,18RI,291,SMF,SU_FS,23,81.43443478
16,18RI,291,SMF,SU_RS,13,123.2861538
16,18RI,291,SMF,SU_RS,4,319.552
16,18RI,291,SMF,MU,123,16.10796748
16,18RI,291,SMF,MU,115,17.27332174
16,18RI,291,SMF,SU_RS,27,72.2797037
16,18RI,291,SMF,SU_RS,14,130.6445714
16,18RI,292,SSS,MU,57,35.06414035
16,18RI,292,SSS,SU_RS,18,100.8728889
16,18RI,292,SSS,SU_RS,6,210.0053333
16,18RI,292,SSS,SU_RS,72,26.9
16,18RI,292,SSS,SU_RS,18,98.83555556
16,18RI,292,SSS,SU_RS,6,252.9226667
16,18RI,292,SSS,SU_FS,27,70.93807407
16,18RI,292,SSS,SU_RS,8,128.712
16,18RI,292,SSS,SU_RS,5,329.664
16,18RI,292,SSS,MU,135,14.44124444
16,18RI,292,SSS,MU,122,16.14216393
16,18RI,292,SSS,SU_RS,22,86.16581818
16,18RI,292,SSS,SU_RS,13,136.6424615
16,18RI,293,FFF,MU,48,38.166
16,18RI,293,FFF,SU_RS,22,83.33236364
16,18RI,293,FFF,SU_RS,2,29.936
16,18RI,293,FFF,SU_RS,87,22.25287356
16,18RI,293,FFF,SU_RS,30,63.83466667
16,18RI,293,FFF,SU_RS,3,616.1386667
16,18RI,293,FFF,SU_FS,21,87.43161905
16,18RI,293,FFF,SU_RS,5,232.3776
16,18RI,293,FFF,SU_RS,8,219.68
16,18RI,293,FFF,MU,117,16.832
16,18RI,293,FFF,MU,111,17.83322523
16,18RI,293,FFF,SU_RS,32,60.721
16,18RI,293,FFF,SU_RS,26,73.17661538
16,18RI,294,FMS,MU,40,47.5216
16,18RI,294,FMS,SU_RS,23,83.86365217
16,18RI,294,FMS,SU_RS,14,100.1348571
16,18RI,294,FMS,SU_RS,77,25.94327273
16,18RI,294,FMS,SU_RS,22,87.79636364
16,18RI,294,FMS,SU_RS,7,240.9965714
16,18RI,294,FMS,SU_FS,33,55.89624242
16,18RI,294,FMS,SU_RS,4,327.952
16,18RI,294,FMS,SU_RS,10,187.5264
16,18RI,294,FMS,MU,126,15.15504762
16,18RI,294,FMS,MU,121,16.26710744
16,18RI,294,FMS,SU_RS,26,73.62215385
16,18RI,294,FMS,SU_RS,17,110.9421176
16,18RI,295,SMF,MU,22,88.74327273
16,18RI,295,SMF,SU_RS,23,69.7933913
16,18RI,295,SMF,SU_RS,7,241.0651429
16,18RI,295,SMF,SU_RS,74,26.15783784
16,18RI,295,SMF,SU_RS,23,85.33008696
16,18RI,295,SMF,SU_RS,4,402.6
16,18RI,295,SMF,SU_FS,25,77.6192
16,18RI,295,SMF,SU_RS,3,303.9146667
16,18RI,295,SMF,SU_RS,8,171.768
16,18RI,295,SMF,MU,111,17.59798198
16,18RI,295,SMF,MU,129,15.22381395
16,18RI,295,SMF,SU_RS,13,142.0036923
16,18RI,295,SMF,SU_RS,20,89.9472
16,18RI,296,FFF,MU,43,45.23237209
16,18RI,296,FFF,SU_RS,31,63.02245161
16,18RI,296,FFF,SU_RS,7,144.1005714
16,18RI,296,FFF,SU_RS,75,25.96736
16,18RI,296,FFF,SU_RS,37,53.23762162
16,18RI,296,FFF,SU_RS,11,140.4392727
16,18RI,296,FFF,SU_FS,36,54.36088889
16,18RI,296,FFF,SU_RS,6,166.2346667
16,18RI,296,FFF,SU_RS,5,225.9712
16,18RI,296,FFF,MU,122,16.25232787
16,18RI,296,FFF,MU,124,15.95793548
16,18RI,296,FFF,SU_RS,21,91.97714286
16,18RI,296,FFF,SU_RS,14,135.3577143
16,18RI,297,SSS,MU,39,50.32369231
16,18RI,297,SSS,SU_RS,23,82.47652174
16,18RI,297,SSS,SU_RS,1,0
16,18RI,297,SSS,SU_RS,80,23.8352
16,18RI,297,SSS,SU_RS,18,107.952
16,18RI,297,SSS,SU_RS,5,269.1072
16,18RI,297,SSS,SU_FS,19,100.5962105
16,18RI,297,SSS,SU_RS,2,435.728
16,18RI,297,SSS,SU_RS,2,0.64
16,18RI,297,SSS,MU,94,20.44425532
16,18RI,297,SSS,MU,128,15.29725
16,18RI,297,SSS,SU_RS,21,93.09257143
16,18RI,297,SSS,SU_RS,12,152.5813333
16,18RI,298,FMS,MU,38,49.97978947
16,18RI,298,FMS,SU_RS,28,52.79542857
16,18RI,298,FMS,SU_RS,1,0
16,18RI,298,FMS,SU_RS,84,23.3992381
16,18RI,298,FMS,SU_RS,24,76.392
16,18RI,298,FMS,SU_RS,7,214.7017143
16,18RI,298,FMS,SU_FS,29,65.77765517
16,18RI,298,FMS,SU_RS,1,0
16,18RI,298,FMS,SU_RS,3,61.30133333
16,18RI,298,FMS,MU,124,15.80464516
16,18RI,298,FMS,MU,123,15.75700813
16,18RI,298,FMS,SU_RS,24,79.44666667
16,18RI,298,FMS,SU_RS,12,161.8933333
16,18RI,299,FFF,MU,50,38.01152
16,18RI,299,FFF,SU_RS,18,96.26311111
16,18RI,299,FFF,SU_RS,8,110.572
16,18RI,299,FFF,SU_RS,65,30.60726154
16,18RI,299,FFF,SU_RS,27,69.99585185
16,18RI,299,FFF,SU_RS,6,207.3706667
16,18RI,299,FFF,SU_FS,36,51.05244444
16,18RI,299,FFF,SU_RS,2,52.576
16,18RI,299,FFF,SU_RS,9,148.8248889
16,18RI,299,FFF,MU,121,15.94446281
16,18RI,299,FFF,MU,132,14.95830303
16,18RI,299,FFF,SU_RS,24,80.65866667
16,18RI,299,FFF,SU_RS,20,86.7904
16,18RI,300,SMF,MU,48,39.16866667
16,18RI,300,SMF,SU_RS,29,66.47062069
16,18RI,300,SMF,SU_RS,6,254.848
16,18RI,300,SMF,SU_RS,70,26.89965714
16,18RI,300,SMF,SU_RS,25,74.0352
16,18RI,300,SMF,SU_RS,5,250.0992
16,18RI,300,SMF,SU_FS,24,79.56533333
16,18RI,300,SMF,SU_RS,5,248.8
16,18RI,300,SMF,SU_RS,3,244
16,18RI,300,SMF,MU,98,19.99738776
16,18RI,300,SMF,MU,112,17.136
16,18RI,300,SMF,SU_RS,19,102.1490526
16,18RI,300,SMF,SU_RS,22,86.82181818
16,18RI,301,SSS,MU,42,46.17447619
16,18RI,301,SSS,SU_RS,27,66.66192593
16,18RI,301,SSS,SU_RS,5,195.4624
16,18RI,301,SSS,SU_RS,87,22.81526437
16,18RI,301,SSS,SU_RS,29,66.34372414
16,18RI,301,SSS,SU_RS,5,202.2976
16,18RI,301,SSS,SU_FS,28,67.59314286
16,18RI,301,SSS,SU_RS,4,148.168
16,18RI,301,SSS,SU_RS,4,265.68
16,18RI,301,SSS,MU,94,21.15778723
16,18RI,301,SSS,MU,120,16.58933333
16,18RI,301,SSS,SU_RS,11,170.0509091
16,18RI,301,SSS,SU_RS,21,93.84685714
16,18RI,302,FFF,MU,53,34.56060377
16,18RI,302,FFF,SU_RS,22,86.93236364
16,18RI,302,FFF,SU_RS,0,0
16,18RI,302,FFF,SU_RS,74,26.37751351
16,18RI,302,FFF,SU_RS,16,107.554
16,18RI,302,FFF,SU_RS,9,154.0586667
16,18RI,302,FFF,SU_FS,33,57.64654545
16,18RI,302,FFF,SU_RS,11,149.0007273
16,18RI,302,FFF,SU_RS,1,0
16,18RI,302,FFF,MU,124,15.41290323
16,18RI,302,FFF,MU,126,15.52050794
16,18RI,302,FFF,SU_RS,18,105.1893333
16,18RI,302,FFF,SU_RS,19,94.784
16,18RI,303,FFF,MU,32,58.692
16,18RI,303,FFF,SU_RS,20,86.016
16,18RI,303,FFF,SU_RS,3,125.504
